Rk,X,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y.A,TD.1,Tgt,Rec,Yds.2,Y.R,TD.2,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,namecode
338,Patrick Ramsey\RamsPa00,WAS,QB,26,4,1,15,25,279,1,1,7,3,0.43,0,0,0,0,,0,13,13.5,12.5,,56,,RamsPa00
339,Terrelle Smith\SmitTe00,CLE,RB,27,16,15,0,0,0,0,0,6,9,1.50,0,16,12,58,4.83,1,13,24.7,18.7,,101,,SmitTe00
340,Derick Armstrong\ArmsDe00,HOU,WR,26,13,3,0,0,0,0,0,0,0,,0,12,9,115,12.78,0,12,23.5,16.0,,130,,ArmsDe00
341,Dwayne Carswell\CarsDw00,DEN,TE,33,7,0,0,0,0,0,0,0,0,,0,2,2,3,1.50,2,12,14.3,13.3,,54,,CarsDw00
342,Quinn Gray\GrayQu00,JAX,QB,26,1,0,8,14,100,2,0,3,1,0.33,0,0,0,0,,0,12,11.6,11.1,,57,,GrayQu00
343,Jonathan Smith\SmitJo00,BUF,WR,24,7,1,0,0,0,0,0,1,1,1.00,0,7,5,56,11.20,1,12,16.2,13.2,,129,,SmitJo00
344,Bobby Wade\WadeBo00,2TM,WR,24,14,1,0,0,0,0,0,1,1,1.00,0,29,14,120,8.57,0,12,30.1,15.1,,128,,WadeBo00
345,Anthony Becht\BechAn00,TAM,TE,28,16,16,0,0,0,0,0,0,0,,0,25,16,112,7.00,0,11,30.2,19.2,,55,,BechAn00
346,Casey Fitzsimmons\FitzCa00,DET,TE,25,14,2,0,0,0,0,0,0,0,,0,17,10,45,4.50,1,11,20.5,15.5,,56,,FitzCa00
347,William Green\GreeWi01,CLE,RB,26,8,0,0,0,0,0,0,20,78,3.90,0,8,5,30,6.00,0,11,15.8,13.3,,103,,GreeWi01
348,Brad Hoover\HoovBr00,CAR,RB,29,15,15,0,0,0,0,0,10,22,2.20,0,21,14,87,6.21,0,11,24.9,17.9,,102,,HoovBr00
349,Peerless Price\PricPe00,DAL,WR,29,7,1,0,0,0,0,0,1,9,9.00,0,9,6,96,16.00,0,11,16.5,13.5,,132,,PricPe00
350,Anthony Thomas\ThomAn01,2TM,RB,28,10,2,0,0,0,0,0,43,92,2.14,0,8,4,13,3.25,0,11,14.5,12.5,,104,,ThomAn01
351,David Tyree*\TyreDa00,NYG,WR,25,13,0,0,0,0,0,0,0,0,,0,9,5,52,10.40,1,11,15.7,12.7,,131,,TyreDa00
352,Bradlee Van Pelt\VanPBr00,DEN,QB,25,3,0,2,8,7,0,0,11,48,4.36,1,0,0,0,,0,11,11.1,11.1,,58,,VanPBr00
353,Dee Brown\BrowDe02,KAN,RB,27,8,0,0,0,0,0,0,7,21,3.00,0,3,3,23,7.67,1,10,13.4,11.9,,105,,BrowDe02
354,Jameel Cook\CookJa00,TAM,RB,26,16,0,0,0,0,0,0,0,0,,0,10,7,43,6.14,1,10,17.3,13.8,,106,,CookJa00
355,Jim Finn\FinnJi00,NYG,RB,29,16,13,0,0,0,0,0,0,0,,0,24,13,98,7.54,0,10,22.3,15.3,,110,,FinnJi00
356,Rex Grossman\GrosRe00,CHI,QB,25,2,1,20,39,259,1,2,0,0,,0,0,0,0,,0,10,12.4,12.4,,59,,GrosRe00
357,Terry Jackson\JackTe00,SFO,RB,29,16,0,0,0,0,0,0,2,11,5.50,0,18,10,67,6.70,0,10,19.8,14.8,,109,,JackTe00
358,Taylor Jacobs\JacoTa00,WAS,WR,24,15,3,0,0,0,0,0,0,0,,0,25,11,100,9.09,0,10,24.0,15.5,,133,,JacoTa00
359,Justin Peelle\PeelJu00,SDG,TE,26,16,4,0,0,0,0,0,0,0,,0,20,11,38,3.45,1,10,20.8,15.3,,57,,PeelJu00
360,Jamal Robertson\RobeJa00,CAR,RB,28,7,0,0,0,0,0,0,14,41,2.93,1,2,0,0,,0,10,9.6,9.1,,108,,RobeJa00
361,Jason Wright\WrigJa01,CLE,RB,23,3,0,0,0,0,0,0,11,27,2.45,1,3,3,15,5.00,0,10,13.2,11.7,,107,,WrigJa01
362,Dwayne Blakley\BlakDw00,ATL,TE,26,16,1,0,0,0,0,0,0,0,,0,7,4,30,7.50,1,9,13.0,11.0,,59,,BlakDw00
363,Ran Carthon\CartRa00,IND,RB,24,6,0,0,0,0,0,0,13,18,1.38,1,1,1,10,10.00,0,9,9.3,8.3,,114,,CartRa00
364,Darnerien McCants\McCaDa00,PHI,WR,27,12,0,0,0,0,0,0,0,0,,0,9,5,87,17.40,0,9,13.7,11.2,,135,,McCaDa00
365,John Navarre\NavaJo00,ARI,QB,25,1,0,14,24,174,1,1,0,0,,0,0,0,0,,0,9,9.5,9.0,,60,,NavaJo00
366,Josh Parry\ParrJo00,PHI,RB,27,16,11,0,0,0,0,0,0,0,,0,16,13,89,6.85,0,9,21.9,15.4,,113,,ParrJo00
367,Cory Schlesinger\SchlCo00,DET,RB,33,11,8,0,0,0,0,0,1,1,1.00,0,14,8,31,3.88,1,9,17.2,13.2,,111,,SchlCo00
368,Visanthe Shiancoe\ShiaVi00,NYG,TE,25,16,5,0,0,0,0,0,0,0,,0,17,8,91,11.38,0,9,17.1,13.1,,58,,ShiaVi00
369,Andrae Thurman\ThurAn00,2TM,WR,25,15,1,0,0,0,0,0,0,0,,0,14,7,92,13.14,0,9,15.7,11.7,,134,,ThurAn00
370,Leonard Weaver\WeavLe00,SEA,RB,23,16,0,0,0,0,0,0,17,80,4.71,0,3,1,12,12.00,0,9,10.2,9.7,,112,,WeavLe00
371,Dez White\WhitDe00,ATL,WR,26,6,3,0,0,0,0,0,0,0,,0,10,2,25,12.50,1,9,10.5,9.5,,136,,WhitDe00
372,David Boston\BostDa00,MIA,WR,27,5,0,0,0,0,0,0,0,0,,0,10,4,80,20.00,0,8,12.0,10.0,,137,,BostDa00
373,Joe Burns\BurnJo00,BUF,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,19,19.00,1,8,8.9,8.4,,116,,BurnJo00
374,Dan Campbell\CampDa00,DAL,TE,29,16,12,0,0,0,0,0,0,0,,0,7,3,24,8.00,1,8,11.4,9.9,,60,,CampDa00
375,Cam Cleeland\CleeCa00,STL,TE,30,9,3,0,0,0,0,0,0,0,,0,6,5,17,3.40,1,8,12.7,10.2,,62,,CleeCa00
376,Wesley Duke\DukeWe00,DEN,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,1,8,10.2,9.2,,61,,DukeWe00
377,Jay Fiedler\FiedJa00,NYJ,QB,34,2,0,8,13,107,1,0,1,0,0.00,0,0,0,0,,0,8,7.8,7.3,,62,,FiedJa00
378,Earnest Graham\GrahEa00,TAM,RB,25,16,0,0,0,0,0,0,28,83,2.96,0,1,0,0,,0,8,7.8,7.3,,115,,GrahEa00
379,Terry Jones\JoneTe00,2TM,TE,26,8,5,0,0,0,0,0,0,0,,0,15,9,76,8.44,0,8,16.6,12.1,,63,,JoneTe00
380,Aaron Moorehead\MoorAa00,IND,WR,25,2,0,0,0,0,0,0,0,0,,0,11,7,75,10.71,0,8,14.5,11.0,,138,,MoorAa00
381,Seneca Wallace\WallSe00,SEA,QB,25,7,0,13,25,173,1,1,6,-5,-0.83,0,0,0,0,,0,8,8.4,7.4,,61,,WallSe00
382,B.J. Askew\AskeB.00,NYJ,RB,25,10,1,0,0,0,0,0,13,59,4.54,0,1,1,11,11.00,0,7,8.0,7.5,,121,,AskeB.00
383,Tony Banks\BankTo00,HOU,QB,32,2,0,14,25,173,1,2,2,-2,-1.00,0,0,0,0,,0,7,8.7,8.7,,65,,BankTo00
384,Derrick Blaylock\BlayDe00,NYJ,RB,26,7,1,0,0,0,0,0,17,53,3.12,0,4,3,17,5.67,0,7,10.0,8.5,,120,,BlayDe00
385,Madison Hedgecock\HedgMa00,STL,RB,24,16,7,0,0,0,0,0,1,0,0.00,0,11,9,69,7.67,0,7,15.9,11.4,,122,,HedgMa00
386,Mike Karney\KarnMi00,NOR,RB,24,16,14,0,0,0,0,0,6,12,2.00,0,13,10,61,6.10,0,7,17.3,12.3,,118,,KarnMi00
387,Matt Mauck\MaucMa00,TEN,QB,26,2,1,15,27,136,0,1,7,39,5.57,0,0,0,0,,0,7,7.8,7.3,,63,,MaucMa00
388,Bruce Perry\PerrBr01,PHI,RB,24,2,1,0,0,0,0,0,16,74,4.63,0,2,0,0,,0,7,7.4,7.4,,117,,PerrBr01
389,Paul Smith\SmitPa00,DET,RB,27,12,5,0,0,0,0,0,4,16,4.00,0,12,6,49,8.17,0,7,12.0,8.5,,123,,SmitPa00
390,Marques Tuiasosopo\TuiaMa00,OAK,QB,26,1,1,14,26,124,1,2,2,19,9.50,0,0,0,0,,0,7,7.9,6.9,,64,,TuiaMa00
391,Moe Williams\WillMo00,MIN,RB,31,6,1,0,0,0,0,0,13,20,1.54,0,14,8,52,6.50,0,7,14.7,10.2,,119,,WillMo00
392,Sam Aiken\AikeSa00,BUF,WR,25,16,2,0,0,0,0,0,0,0,,0,13,4,57,14.25,0,6,9.7,7.7,,142,,AikeSa00
393,Jeff Blake\BlakJe00,CHI,QB,35,2,0,8,9,55,1,0,1,-1,-1.00,0,0,0,0,,0,6,6.1,6.1,,66,,BlakJe00
394,Mike Cloud\ClouMi00,2TM,RB,30,7,0,0,0,0,0,0,24,59,2.46,0,2,0,0,,0,6,5.9,5.9,,126,,ClouMi00
395,Darnell Dinkins\DinkDa00,BAL,TE,28,16,4,0,0,0,0,0,0,0,,0,13,6,55,9.17,0,6,11.5,8.5,,68,,DinkDa00
396,John Gilmore\GilmJo00,CHI,TE,26,16,0,0,0,0,0,0,0,0,,0,4,1,1,1.00,1,6,7.1,6.6,,66,,GilmJo00
397,Justin Green\GreeJu00,BAL,RB,23,12,4,0,0,0,0,0,5,4,0.80,0,8,7,32,4.57,0,6,12.6,9.1,,127,,GreeJu00
398,Will Heller\HellWi00,MIA,TE,24,7,0,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,6,7.1,6.6,,65,,HellWi00
399,Vincent Jackson\JackVi00,SDG,WR,22,8,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,6,8.9,7.4,,140,,JackVi00
400,Dan Kreider\KreiDa00,PIT,RB,28,16,8,0,0,0,0,0,3,21,7.00,0,11,7,43,6.14,0,6,13.4,9.9,,124,,KreiDa00
401,Chad Lewis\LewiCh00,PHI,TE,34,8,0,0,0,0,0,0,0,0,,0,9,5,64,12.80,0,6,11.4,8.9,,64,,LewiCh00
402,Clarence Moore\MoorCl00,BAL,WR,23,4,1,0,0,0,0,0,0,0,,0,19,3,59,19.67,0,6,8.9,7.4,,141,,MoorCl00
403,Moran Norris\NorrMo00,HOU,RB,27,16,5,0,0,0,0,0,0,0,,0,1,1,4,4.00,1,6,7.4,6.9,,125,,NorrMo00
404,Cody Pickett\PickCo00,SFO,QB,25,5,2,14,35,140,0,2,13,42,3.23,0,0,0,0,,0,6,6.3,4.8,,68,,PickCo00
405,Nate Poole\PoolNa01,NOR,WR,28,7,0,0,0,0,0,0,0,0,,0,4,3,63,21.00,0,6,9.3,7.8,,139,,PoolNa01
406,Jerame Tuman\TumaJe00,PIT,TE,29,15,9,0,0,0,0,0,0,0,,0,4,3,57,19.00,0,6,8.7,7.2,,67,,TumaJe00
407,Chris Weinke\WeinCh00,CAR,QB,33,3,0,7,13,64,1,0,8,-5,-0.63,0,0,0,0,,0,6,6.1,6.1,,67,,WeinCh00
408,Billy Bajema\BajeBi00,SFO,TE,23,15,7,0,0,0,0,0,0,0,,0,10,5,54,10.80,0,5,10.4,7.9,,69,,BajeBi00
409,Lorenzo Diamond\DiamLo00,MIA,TE,26,16,7,0,0,0,0,0,0,0,,0,12,8,54,6.75,0,5,13.4,9.4,,70,,DiamLo00
410,Jason Dunn\DunnJa00,KAN,TE,32,16,1,0,0,0,0,0,0,0,,0,9,5,53,10.60,0,5,10.3,7.8,,71,,DunnJa00
411,Brian Jones\JoneBr01,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,6,3,49,16.33,0,5,7.9,6.4,,72,,JoneBr01
412,Damien Nash\NashDa00,TEN,RB,23,3,0,0,0,0,0,0,6,32,5.33,0,3,3,14,4.67,0,5,7.6,6.1,,128,,NashDa00
413,Reggie Newhouse\NewhRe00,ARI,WR,24,3,1,0,0,0,0,0,0,0,,0,10,4,45,11.25,0,5,8.5,6.5,,143,,NewhRe00
414,Koy Detmer\DetmKo00,PHI,QB,32,16,0,32,56,238,0,3,1,1,1.00,0,0,0,0,,0,4,5.6,4.6,,69,,DetmKo00
415,Joel Dreessen\DreeJo00,NYJ,TE,23,14,0,0,0,0,0,0,0,0,,0,10,5,41,8.20,0,4,9.1,6.6,,74,,DreeJo00
416,Justin Fargas\FargJu00,OAK,RB,25,14,0,0,0,0,0,0,5,28,5.60,0,5,1,9,9.00,0,4,4.7,4.2,,135,,FargJu00
417,John Paul Foschi\FoscJo00,OAK,RB,23,10,5,0,0,0,0,0,0,0,,0,11,6,37,6.17,0,4,9.7,6.7,,133,,FoscJo00
418,Lamont Hall\HallLa00,NOR,TE,31,16,5,0,0,0,0,0,0,0,,0,7,6,36,6.00,0,4,9.6,6.6,,76,,HallLa00
419,James Jackson\JackJa00,ARI,RB,29,8,0,0,0,0,0,0,4,11,2.75,0,4,2,31,15.50,0,4,6.2,5.2,,130,,JackJa00
420,Jason McKie\McKiJa00,CHI,RB,25,8,2,0,0,0,0,0,3,22,7.33,0,4,4,15,3.75,0,4,7.7,5.7,,134,,McKiJa00
421,Donovan Morgan\MorgDo00,HOU,WR,24,3,0,0,0,0,0,0,0,0,,0,9,4,42,10.50,0,4,8.2,6.2,,144,,MorgDo00
422,James Mungro\MungJa00,IND,RB,27,12,0,0,0,0,0,0,7,15,2.14,0,3,3,28,9.33,0,4,7.3,5.8,,129,,MungJa00
423,Terrence Murphy\MurpTe00,GNB,WR,23,3,0,0,0,0,0,0,0,0,,0,11,5,36,7.20,0,4,8.6,6.1,,145,,MurpTe00
424,Cecil Sapp\SappCe00,DEN,RB,27,16,0,0,0,0,0,0,5,21,4.20,0,2,2,17,8.50,0,4,5.8,4.8,,132,,SappCe00
425,Stephen Spach\SpacSt00,PHI,TE,23,13,1,0,0,0,0,0,0,0,,0,12,7,42,6.00,0,4,11.2,7.7,,73,,SpacSt00
426,Lee Suggs\SuggLe00,CLE,RB,25,8,0,0,0,0,0,0,8,15,1.88,0,8,6,26,4.33,0,4,10.1,7.1,,131,,SuggLe00
427,Kris Wilson\WilsKr00,KAN,TE,24,14,1,0,0,0,0,0,1,6,6.00,0,5,3,33,11.00,0,4,6.9,5.4,,75,,WilsKr00
428,Bam Childress\ChilBr00,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,3,6.2,4.7,,146,,ChilBr00
429,Chris Hetherington\HethCh00,SFO,RB,33,16,6,0,0,0,0,0,1,3,3.00,0,9,5,26,5.20,0,3,7.9,5.4,,136,,HethCh00
430,Patrick Johnson\JohnPa00,BAL,WR,29,6,0,0,0,0,0,0,0,0,,0,5,2,31,15.50,0,3,5.1,4.1,,147,,JohnPa00
431,Teyo Johnson\JohnTe00,ARI,TE,24,6,3,0,0,0,0,0,0,0,,0,3,3,29,9.67,0,3,5.9,4.4,,77,,JohnTe00
432,Brian Kozlowski\KozlBr00,WAS,TE,35,16,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,3,4.6,3.6,,80,,KozlBr00
433,Matt Murphy\MurpMa00,HOU,TE,25,9,2,0,0,0,0,0,0,0,,0,4,2,26,13.00,0,3,4.6,3.6,,81,,MurpMa00
434,Dan Orlovsky\OrloDa00,DET,QB,22,2,0,7,17,63,0,0,0,0,,0,0,0,0,,0,3,2.0,1.5,,70,,OrloDa00
435,Kassim Osgood\OsgoKa00,SDG,WR,25,12,3,0,0,0,0,0,1,4,4.00,0,5,2,21,10.50,0,3,4.5,3.5,,150,,OsgoKa00
436,Dante Ridgeway\RidgDa00,NYJ,WR,21,8,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,3,4.6,3.6,,149,,RidgDa00
437,Philip Rivers\RivePh00,SDG,QB,24,2,0,12,22,115,0,1,1,-1,-1.00,0,0,0,0,,0,3,2.5,1.5,,71,,RivePh00
438,Jeff Robinson\RobiJe00,STL,TE,35,5,1,0,0,0,0,0,0,0,,0,3,1,28,28.00,0,3,3.8,3.3,,78,,RobiJe00
439,Tony Stewart\StewTo00,CIN,TE,26,14,3,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,3,6.6,4.6,,79,,StewTo00
440,Javon Walker\WalkJa00,GNB,WR,27,1,1,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,3,6.7,4.7,,148,,WalkJa00
441,Mark Bruener\BrueMa00,HOU,TE,33,16,15,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,2,4.2,3.2,,82,,BrueMa00
442,Steve Bush\BushSt00,SFO,TE,31,15,2,0,0,0,0,0,0,0,,0,4,3,21,7.00,0,2,5.1,3.6,,84,,BushSt00
443,Ronnie Cruz\CruzRo00,KAN,RB,24,14,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,2,2.5,2.0,,145,,CruzRo00
444,Troy Edwards\EdwaTr00,DET,WR,28,3,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,2,3.5,2.5,,154,,EdwaTr00
445,Tim Euhus\EuhuTi00,BUF,TE,25,11,3,0,0,0,0,0,0,0,,0,5,3,17,5.67,0,2,4.7,3.2,,87,,EuhuTi00
446,Jimmy Farris\FarrJi00,WAS,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,18,18.00,0,2,2.8,2.3,,152,,FarrJi00
447,Cortez Hankton\HankCo00,JAX,WR,24,6,0,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,2,4.5,3.0,,155,,HankCo00
448,Paul Irons\IronPa00,CLE,TE,22,2,1,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,2,3.6,2.6,,88,,IronPa00
449,Bryan Johnson\JohnBr01,CHI,RB,27,7,6,0,0,0,0,0,1,5,5.00,0,5,5,15,3.00,0,2,7.0,4.5,,138,,JohnBr01
450,Vonta Leach\LeacVo00,GNB,RB,24,16,5,0,0,0,0,0,0,0,,0,10,5,19,3.80,0,2,6.9,4.4,,140,,LeacVo00
451,ReShard Lee\LeexRe00,GNB,RB,25,7,1,0,0,0,0,0,11,16,1.45,0,1,1,5,5.00,0,2,2.1,0.6,,137,,LeexRe00
452,Travis Minor\MinoTr00,MIA,RB,26,16,0,0,0,0,0,0,5,17,3.40,0,1,1,0,0.00,0,2,2.7,2.2,,143,,MinoTr00
453,Richard Owens\OwenRi00,MIN,TE,25,16,2,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,2,3.8,2.8,,86,,OwenRi00
454,Jerome Pathon\PathJe00,ATL,WR,30,9,0,0,0,0,0,0,0,0,,0,3,1,18,18.00,0,2,2.8,2.3,,153,,PathJe00
455,Brett Pierce\PierBr00,DAL,TE,24,10,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,2,3.5,2.5,,89,,PierBr00
456,Gabe Reid\ReidGa00,CHI,TE,28,16,3,0,0,0,0,0,0,0,,0,6,3,20,6.67,0,2,5.0,3.5,,85,,ReidGa00
457,Alan Ricard\RicaAl00,BAL,RB,28,2,2,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,2,3.8,2.8,,142,,RicaAl00
458,Kordell Stewart\StewKo00,BAL,QB,33,1,0,0,0,0,0,0,4,24,6.00,0,1,0,0,,0,2,2.4,2.4,,72,,StewKo00
459,Darius Watts\WattDa00,DEN,WR,24,6,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,2,4.2,3.2,,151,,WattDa00
460,Jamel White\WhitJa00,BAL,RB,28,5,0,0,0,0,0,0,6,17,2.83,0,1,0,0,,0,2,1.7,1.7,,144,,WhitJa00
461,Roland Williams\WillRo01,STL,TE,30,4,3,0,0,0,0,0,0,0,,0,3,3,21,7.00,0,2,5.1,3.6,,83,,WillRo01
462,Walter Williams\WillWa02,GNB,RB,28,2,0,0,0,0,0,0,0,0,,0,2,1,19,19.00,0,2,2.9,2.4,,139,,WillWa02
463,Amos Zereoue\ZereAm00,NWE,RB,29,3,0,0,0,0,0,0,7,14,2.00,0,1,1,5,5.00,0,2,2.9,2.4,,141,,ZereAm00
464,Damien Anderson\AndeDa00,ARI,RB,26,5,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,1,0.7,0.7,,149,,AndeDa00
465,Richard Angulo\AnguRi00,MIN,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,1,2.1,1.6,,92,,AnguRi00
466,Fred Beasley\BeasFr00,SFO,RB,31,9,7,0,0,0,0,0,0,0,,0,3,2,12,6.00,0,1,3.2,2.2,,148,,BeasFr00
467,Eddie Berlin\BerlEd00,CHI,WR,27,5,0,0,0,0,0,0,0,0,,0,4,2,9,4.50,0,1,2.9,1.9,,159,,BerlEd00
468,Terrance Copper\CoppTe00,DAL,WR,23,16,0,0,0,0,0,0,0,0,,0,4,1,5,5.00,0,1,1.5,1.0,,161,,CoppTe00
469,Ronald Curry\CurrRo01,OAK,WR,26,2,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,1,3.2,2.2,,157,,CurrRo01
470,Doug Flutie\FlutDo00,NWE,QB,43,5,0,5,10,29,0,0,5,-1,-0.20,0,0,0,0,,0,1,0.1,0.1,,75,,FlutDo00
471,Gregg Guenther\GuenGr00,TEN,TE,23,5,0,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,1,3.3,2.3,,91,,GuenGr00
472,Ben Hartsock\HartBe00,IND,TE,25,7,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,1,2.8,1.8,,94,,HartBe00
473,Robert Johnson\JohnRo04,WAS,TE,25,2,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,1,2.4,1.9,,90,,JohnRo04
474,Kliff Kingsbury\KingKl00,NYJ,QB,26,1,0,1,2,17,0,0,0,0,,0,0,0,0,,0,1,0.7,0.7,,76,,KingKl00
475,Jon Kitna\KitnJo00,CIN,QB,33,3,0,17,29,99,0,2,2,14,7.00,0,0,0,0,,0,1,3.4,3.4,,73,,KitnJo00
476,Matt Kranchick\KranMa00,2TM,TE,26,6,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1.6,1.1,,96,,KranMa00
477,Glenn Martinez\MartGl00,DET,WR,24,5,0,0,0,0,0,0,0,0,,0,7,1,11,11.00,0,1,2.1,1.6,,158,,MartGl00
478,Fred McCrary\McCrFr00,ATL,RB,33,15,0,0,0,0,0,0,0,0,,0,3,3,12,4.00,0,1,4.2,2.7,,147,,McCrFr00
479,Dave Moore\MoorDa00,TAM,TE,36,16,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,1,1.5,1.0,,97,,MoorDa00
480,Ovie Mughelli\MughOv00,BAL,RB,25,13,5,0,0,0,0,0,0,0,,0,6,3,13,4.33,0,1,3.8,1.8,,146,,MughOv00
481,Ryan Neufeld\NeufRy00,BUF,TE,30,13,0,0,0,0,0,0,0,0,,0,4,1,9,9.00,0,1,1.9,1.4,,93,,NeufRy00
482,Aaron Rodgers\RodgAa00,GNB,QB,22,3,0,9,16,65,0,1,2,7,3.50,0,0,0,0,,0,1,1.3,0.3,,74,,RodgAa00
483,O.J. Small\SmalO.00,TEN,WR,23,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1.6,1.1,,160,,SmalO.00
484,Rod Smart\SmarRo00,CAR,RB,28,12,0,0,0,0,0,0,3,6,2.00,0,0,0,0,,0,1,0.1,-0.4,,150,,SmarRo00
485,Musa Smith\SmitMu00,BAL,RB,23,1,0,0,0,0,0,0,0,0,,0,3,3,5,1.67,0,1,3.5,2.0,,151,,SmitMu00
486,Trent Smith\SmitTr01,SFO,TE,26,5,2,0,0,0,0,0,0,0,,0,8,3,7,2.33,0,1,3.7,2.2,,95,,SmitTr01
487,Dominique Thompson\ThomDo01,STL,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,13,13.00,0,1,2.3,1.8,,156,,ThomDo01
488,Rich Alexis\AlexRi00,JAX,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,168,,AlexRi00
489,David Allen\AlleDa00,STL,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1.0,,163,,AlleDa00
490,Otis Amey\AmeyFr00,SFO,,24,11,0,0,0,0,0,0,0,0,,0,4,0,0,,0,,5.5,5.0,,172,,AmeyFr00
491,Jason Anderson\AndeJa02,HOU,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,166,,AndeJa02
492,Alex Bannister\BannAl00,SEA,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,176,,BannAl00
493,Darian Barnes\BarnDa00,MIA,,25,9,6,0,0,0,0,0,0,0,,0,4,0,0,,0,,,,,5,,BarnDa00
494,Jarrod Baxter\BaxtJa00,ARI,RB,26,8,2,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,,1.4,0.9,,152,,BaxtJa00
495,Sean Berton\BertSe00,NYG,TE,26,14,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,,1.3,0.8,,98,,BertSe00
496,John Bronson\BronJo00,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,113,,BronJo00
497,Nehemiah Broughton\BrouNe00,WAS,RB,23,4,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,,0.3,0.3,,154,,BrouNe00
498,Romby Bryant\BryaRo00,ATL,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,177,,BryaRo00
499,Terry Butler\ButlTe20,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,167,,ButlTe20
500,Kory Chapman\ChapKo00,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,159,,ChapKo00
501,Brad Cieslak\CiesBr00,BUF,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,122,,CiesBr00
502,DeAndra Cobb\CobbDe00,ATL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,164,,CobbDe00
503,Jerome Collins\CollJe00,STL,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,123,,CollJe00
504,Todd Collins\CollTo00,KAN,QB,34,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,,-0.2,-0.2,,80,,CollTo00
505,Casey Cramer\CramCa00,CAR,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,155,,CramCa00
506,Devard Darling\DarlDe00,BAL,,23,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,183,,DarlDe00
507,James Dearth\DearJa00,NYJ,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,105,,DearJa00
508,Kevin Dudley\DudlKe00,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,162,,DudlKe00
509,Jeff Dugan\DugaJe00,MIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,114,,DugaJe00
510,Omar Easy\EasyOm00,OAK,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,6,,EasyOm00
511,Adimchinobe Echemandu\EcheAd00,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,161,,EcheAd00
512,Patrick Estes\EstePa00,SFO,,22,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,110,,EstePa00
